idnew alnlength idold status use NLRs majorclass majorsubclass pairs putpairs IDs paralogs_ogold nuc.diversity.within hap.diversity.within Pi Tajima.D n.segregating.sites Rozas.R_2 Fu.Li.F Fu.Li.D Fu.F_S Strobeck.S
43.1 4116 43 orthogroup 1 9 NL NLX 9 0 9 complex 0.00695227585983888 0.915032679738562 0.00695227585983888 -0.799525000169315 48 0.135031051091331 -1.28250147679753 -1.40267440102985 1.34114319715406 0.38181678810262
43.2 4596 43 orthogroup 1 36 NL NLX 34 0 35 complex 0.00207129094412331 0.866666666666667 0.00207129094412331 0.26154891776571 10 0.151920003620326 0.230357023816715 0.0944913300167914 -0.321920893267541 0.778822998632111
43.3 4140 43 orthogroup 1 12 NL NLX 9 0 12 complex 0.0187624254473161 0.775 0.0187624254473161 0.514824132166574 168 0.158359397329992 0.734068853307685 0.612076164423239 14.6246824864235 6.93915229968118e-06
4.37 3975 4 orthogroup 1 5 TNL TNL 0 0 0 both 0.0339303740878544 0.978021978021978 0.0339303740878544 -0.00971462874899397 206 0.134655434755922 0.0942981469369793 -0.00589565761584944 2.01839486071307 0.356093864997524
4.39 4494 4 orthogroup 1 6 TNL TNL 0 0 0 both 0.00173872967990615 0.398692810457516 0.00173872967990615 -1.60021079814134 4 0.127704728964872 -1.72232744924056 -1.61330258616229 -1.48575132916225 0.947954750663352
44.1 3276 44 orthogroup 1 59 TNL TNL 0 0 0 none 0.0224929890726235 0.911111111111111 0.0224929890726235 0.449007585347983 67 0.165345954837667 0.471343954865294 0.269282800386473 3.30929999272916 0.150286632948492
45.3 525 45 orthogroup 1 28 TNL T 0 0 0 complex 0.0747636919655268 0.45 0.0747636919655268 -1.01003971306891 1159 0.115119219046673 1.05884906082088 1.6833130325054 Inf 3.30646433108227e-15
4.6 4248 4 orthogroup 1 7 TNL TNL 0 0 0 both 0.00414782846965338 0.975 0.00414782846965338 -0.65354922553899 79 0.119790127483848 0.46755959269212 0.766644573895062 -0.416287422567136 0.815160583378678
46.1 2733 46 orthogroup 1 58 TNL TNL 0 0 0 none 0.00451208232165568 0.983333333333333 0.00451208232165568 -1.3435808156721 63 0.108424889924454 -1.5054076277358 -1.48490748606201 -2.91300107777606 0.989274476148031
4.7 6336 4 orthogroup 1 10 TNL TNL 0 0 0 both 0.00965250965250965 1 0.00965250965250965 0.668759115161402 36 0.194279030169975 1.14535875085816 1.07285302825293 -1.90415550733077 1
47.1 1311 47 orthogroup 1 61 TNL TN 0 51 0 none 0.00891330891330891 0.80952380952381 0.00891330891330891 -2.16126771042401 28 0.213882029864305 -2.73342478393942 -2.74713303537017 1.19071599017253 0.444256285897832
48.1 2223 48 orthogroup 1 59 TNL TNL 21 1 0 none 0.00999589079059278 0.96969696969697 0.00999589079059278 -0.199454492248405 100 0.134822265070949 -0.436898153964022 -0.641266843076517 1.21900441616799 0.524004646516903
49.2 4029 49 orthogroup 1 38 CNL CNLX 0 36 37 complex 0.0575553220061891 0.954545454545455 0.057555322006189 0.699177541144797 157 0.177583075193866 0.344640571502879 0.0212040091319202 2.65945957923487 0.256047221988194
49.3 2844 49 orthogroup 1 19 CNL CNX 0 18 19 complex 0.043859649122807 1 0.043859649122807 -0.099358940864253 371 0.136285291969888 0.179149777374245 -0.0727237631950991 2.33174964019302 1
50.1 4005 50 orthogroup 1 60 TNL TNL 0 0 0 none 0.0353850253130829 1 0.0353850253130829 -0.770884417897304 344 0.106262890394 -0.470700504494013 -0.754768612103407 2.13818575109304 1
5.1 3438 5 orthogroup 1 24 TNL TNL 0 1 0 both 0.00775385141961961 0.978021978021978 0.00775385141961961 -0.997031713393227 106 0.129515468324773 -0.437477481554219 -0.28829282928316 -0.0437743822622329 0.780972268883741
51.1 822 51 orthogroup 1 62 TNL T 0 0 0 none 0.00359933182019072 0.758241758241758 0.00359933182019072 -2.17184872951244 66 0.15676530045902 -2.76694062608277 -2.81858447001828 2.88132355712064 0.151938255452552
5.2 4395 5 orthogroup 1 37 TNL TNL 0 0 0 both 0.00995661971271727 0.956043956043956 0.00995661971271727 -2.06843959820344 259 0.179866679480551 -2.70867596876973 -2.78683399175346 2.47004301504367 0.240072848708164
52.1 1410 52 orthogroup 1 58 TNL T 0 0 0 none 0.00181013431013431 0.923076923076923 0.00181013431013431 -0.578116227569646 24 0.113533956865145 -0.519302275018218 -0.558748511564993 -1.64014499878622 0.943843882317213
5.3 3645 5 orthogroup 1 5 TNL TNL 0 0 0 both 0.000899986815479773 0.274725274725275 0.000899986815479773 -0.797767387403715 7 0.118866919403748 0.438168145779914 0.76975752371561 2.16283664509021 0.305283481278099
53.1 2751 53 orthogroup 1 58 NL NL 0 0 0 none 0.0320818605076816 0.939393939393939 0.0320818605076816 0.389913328941727 237 0.16414205531209 0.73101921149233 0.643406375615541 5.63521487392198 0.0288565899763655
5.4 3432 5 orthogroup 1 14 TNL TNL 0 0 0 both 0.0201904968854121 0.961538461538462 0.0201904968854121 -1.65402917399286 277 0.126883701368346 -1.73964756147161 -1.73237606357954 2.12617113861511 0.338946445130063
54.1 4185 54 orthogroup 1 60 NL N 0 0 1 simple 0.00415479582146249 0.602564102564103 0.00415479582146249 -0.312658091983559 27 0.150006155126784 -0.0679718308835595 -0.0969031058404749 6.14225782521123 0.0136874545093121
55.1 2403 55 orthogroup 1 53 RNL RN 0 0 0 none 0.0380952380952381 0.890909090909091 0.0380952380952381 -0.581668609802922 104 0.133340617516645 -0.334345461994993 -0.380449013215197 3.15539312200097 0.162406040766701
56.1 2556 56 orthogroup 1 58 CNL CN 0 0 0 none 0.0343952343952344 0.963636363636364 0.0343952343952344 -1.77318264303327 446 0.250039582494939 -2.12141204275206 -2.25771661427329 4.35055550781887 0.0943885857445862
5.7 4035 5 orthogroup 1 22 TNL TNL 0 0 0 both 0.00110516934046346 0.781818181818182 0.00110516934046346 0.344258525864815 3 0.184425746117611 0.280011880588359 0.126720966651033 -0.485718899398385 0.853499212183099
57.1 4491 57 orthogroup 1 60 TNL TNL 1 1 16 none 0.00554137170709063 0.785714285714286 0.00554137170709063 0.217517651715111 51 0.20086110173581 0.0398957422906578 -0.25780414062049 4.37343631806571 0.0795525620722544
5.8 3534 5 orthogroup 1 5 TNL TNL 0 0 0 both 0.0417009602194787 0.977777777777778 0.0417009602194787 -0.367204233927616 330 0.132345814164492 0.0142158390409327 -0.0308597606074965 2.8438544338013 0.332779695102667
58.1 639 58 orthogroup 1 61 RNL R 0 0 0 none 0.0114061331338818 1 0.0114061331338818 -1.36329113957353 113 0.170761684084346 -1.18589441740727 -1.34646160624737 -0.199526162358563 1
59.1 2571 59 orthogroup 1 61 RNL RN 0 0 0 none 0.0076016576016576 0.981818181818182 0.0076016576016576 -1.99404211477949 107 0.240650602391699 -2.25800667894255 -2.35068397827279 -0.477803217020325 0.892980911854867
60.1 3276 60 orthogroup 1 58 TNL TNL 0 0 0 none 0.0105401844532279 0.763636363636364 0.0105401844532279 1.52993826321899 11 0.224665739158152 1.40043287877605 1.10689882033964 3.39516684884181 0.125169734258795
6.1 2772 6 orthogroup 1 5 CNL CN 0 0 0 both 0.0221963221963222 1 0.0221963221963222 -1.44398326363279 358 0.149119993446517 -1.26874945088467 -1.36438955394141 0.812347470332809 1
61.1 2748 61 orthogroup 1 56 CNL CN 0 0 0 none 0.0195942830797603 0.972222222222222 0.0195942830797603 -1.43782968914241 266 0.240962582698395 -1.42793221146229 -1.57686977984095 2.51045560462738 0.386785631154702
6.13 2742 6 orthogroup 1 12 CNL CN 0 0 0 both 0.0196759259259259 0.944444444444444 0.0196759259259259 -1.16504880249101 40 0.185654497905633 -1.30664861305757 -1.51177576276279 0.542850317873865 0.686554056090484
6.16 2805 6 orthogroup 1 14 CNL CN 0 0 0 both 0.0361055666444888 0.844444444444444 0.0361055666444888 -1.47390398102742 73 0.186025725989503 -1.42937407833384 -1.51097571350462 3.94259670144886 0.0885896530127871
6.18 2736 6 orthogroup 1 17 CNL CN 0 0 0 both 0.00441767068273092 0.377777777777778 0.00441767068273093 -1.94429117909102 11 0.271055482106829 -2.1509455198673 -2.27594978481705 2.2253845365057 0.308592723846136
62.1 777 62 orthogroup 1 59 TNL T 0 0 0 none 0.0546829552065154 1 0.0546829552065154 -0.607799414600553 61 0.352088168522896 -0.01011679552192 -0.607799414600552 1.59509836705383 1
6.3 3084 6 orthogroup 1 8 CNL CN 0 0 0 both 0.0539614341977392 0.892857142857143 0.0539614341977392 2.03529505795057 285 0.251707069360448 1.6401197970908 1.23870031023968 7.62479799066351 0.0122957586975994
63.1 3381 63 orthogroup 1 57 TNL TNL 0 0 0 none 0.00684678016284234 0.892857142857143 0.00684678016284234 0.138030222572779 10 0.188872527469331 0.552240674444079 0.479930533261337 0.298749930306292 0.726841297299929
6.4 2733 6 orthogroup 1 4 CNL CN 0 0 0 both 0.0127401837928154 0.892857142857143 0.0127401837928154 0.135044987054636 11 0.161295355173691 0.160879774680939 -0.0474086188958518 -0.774658670258044 0.903934724323451
64.1 3498 64 orthogroup 1 57 TNL TNL 0 0 0 none 0.0116279069767442 0.714285714285714 0.0116279069767442 2.06899112242197 11 0.272727272727273 1.82466174828002 1.51707580466726 4.63123814394591 0.0643106893106893
65.1 2691 65 orthogroup 1 58 CNL CNL 0 0 0 none 0.040374531835206 1 0.040374531835206 0.34004205328788 215 0.16401202979267 0.643688258676792 0.340042053287879 2.34532246642208 1
6.6 2772 6 orthogroup 1 21 CNL CN 0 0 0 both 0.133186166298749 0.952380952380952 0.133186166298749 2.26016003615418 641 0.279312171410956 1.97686419728531 1.63110471842737 6.66328759513382 0.056035674329803
66.1 2835 66 orthogroup 1 58 CNL CNL 0 0 0 none 0.0528044359138409 1 0.0528044359138409 0.921799925727555 165 0.223793708848099 1.31583601573548 1.17287143258399 1.63665836011829 1
6.7 2736 6 orthogroup 1 6 CNL CN 0 0 0 both 0.030374940673944 1 0.030374940673944 -0.207905723325894 209 0.14502535882202 0.0378429010250569 -0.162192785821824 1.26439823824147 1
67.1 1407 67 orthogroup 1 60 TNL TN 0 58 0 none 0.00911536162582188 0.892857142857143 0.00911536162582188 -1.00755909841818 21 0.178488399874654 -0.829141558246138 -0.987631926189463 0.0655181998043424 0.787200535808899
68.1 3282 68 orthogroup 1 58 CNL CNL 0 0 0 none 0.0385616661243085 0.964285714285714 0.0385616661243085 0.201975684505609 254 0.161945085185338 0.400331459571437 0.224308574583575 3.65028461766537 0.235949896503985
69.1 3513 69 orthogroup 1 58 TNL TNL 0 0 0 none 0.00497976968565204 0.285714285714286 0.00497976968565204 -1.57597020116064 8 0.349927106111883 -1.41422426090203 -1.66614689636035 3.64353221685765 0.168253075370105
70.1 3777 70 orthogroup 1 58 TNL TNL 0 0 0 none 0.0147412008281573 0.75 0.0147412008281573 1.31452675696968 53 0.237615640315567 1.6983527957468 1.57706199175488 7.66354838475797 0.00638714943771478
71.1 2988 71 orthogroup 1 57 TNL TNL 0 0 0 none 0.0417301479248382 0.952380952380952 0.0417301479248382 -0.133255376830024 461 0.16143473204012 0.162455333291347 -0.0192699956016133 5.34932650880756 0.10673087142741
7.13 2694 7 orthogroup 1 4 CNL CNL 0 0 0 complex 0.0191101965173231 0.952380952380952 0.0191101965173231 -0.321452366009017 196 0.144353719906473 -0.122007079966509 -0.340567358376201 3.67608569686653 0.236677229374594
7.17 2625 7 orthogroup 1 9 CNL CNL 0 0 0 complex 0.0455620030088115 1 0.0455620030088115 NA 212 0.0795230730591308 NA NA 3.84780298685833 1
7.18 2643 7 orthogroup 1 11 CNL CNL 0 0 0 complex 0.0421755088421755 1 0.0421755088421755 0.272506763268486 277 0.166401062109655 0.542513445511567 0.310294866190395 2.08663907290658 1
7.2 2841 7 orthogroup 1 6 CNL CNL 0 0 0 complex 0.0302856447434761 0.857142857142857 0.0302856447434761 -0.0505987406239293 205 0.168910303071215 0.0759630324478241 -0.163678811969615 6.8740581722715 0.0209033154359775
72.1 2541 72 orthogroup 1 57 NL N 0 0 0 none 0.0292955383358721 1 0.0292955383358721 -0.892606010860082 365 0.175415156708888 -0.702276918173262 -0.935028543398328 1.72883315568772 1
7.22 2547 7 orthogroup 1 5 CNL CNL 0 0 0 complex 0.0371803575469563 1 0.0371803575469563 0.0287326353967104 249 0.135811143368586 0.279442063615957 0.0251113750069274 1.93653658175761 1
7.3 2670 7 orthogroup 1 6 CNL CNL 0 0 0 complex 0.00604686318972033 0.80952380952381 0.00604686318972033 1.64954664027866 2 0.285714285714286 1.37407529192759 1.17810379459957 -1.21660184224066 0.94572530976701
73.1 3909 73 orthogroup 1 59 TNL TNL 0 0 0 none 0.00594109467829604 1 0.00594109467829604 -1.31136372445783 45 0.249141186056921 -1.02529835623014 -1.34771877931289 -0.3125789046778 1
7.4 2631 7 orthogroup 1 7 CNL CNL 0 0 0 complex 0.130409356725146 1 0.130409356725146 -0.56193642278001 144 0.166453535278532 0.0314875476957444 -0.561936422780009 2.49225896558417 1
74.1 2592 74 orthogroup 1 56 TNL TNL 0 0 0 simple 0.0140901771336554 1 0.0140901771336554 -0.515261399962775 29 0.134168017585388 -0.258449088630043 -0.536602985805093 -0.726214422256199 1
7.5 2700 7 orthogroup 1 8 CNL CNL 0 0 0 complex 0.00910209102091021 0.9 0.00910209102091021 0.737511289740253 14 0.222348320232477 0.969191579500256 0.737511289740253 1.11564769680194 0.679681849194727
75.1 3360 75 orthogroup 1 59 NL NL 0 55 0 none 0.0179813401187447 0.8 0.0179813401187447 -0.915493711952248 94 0.280590358258133 -0.591284160773017 -0.873833119906543 5.64461064916089 0.0489777674998348
7.6 2685 7 orthogroup 1 8 CNL CNL 0 0 0 complex 0.0473731884057971 1 0.0473731884057971 -0.925808685654503 248 0.298064614317118 -0.514821902744728 -0.925808685654504 2.31420116129636 1
76.1 1149 76 orthogroup 1 52 NL N 0 0 0 none 0.0459590580996332 1 0.0459590580996332 -0.476672300771998 319 0.16063376217427 -0.209525280551745 -0.488496543131713 2.11166965652781 1
7.7 2697 7 orthogroup 1 6 CNL CNL 0 0 0 complex 0.0177777777777778 1 0.0177777777777778 -0.769045259948544 94 0.0857950857602381 -0.454613635030327 -0.731738001298595 0.727519948661717 1
77.1 3138 77 orthogroup 1 7 TNL TNL 0 0 0 complex 0.00600240096038415 0.7 0.00600240096038415 -0.990313785138238 36 0.340490296448091 -0.574111873698494 -0.990313785138239 4.78068568831304 0.0929760061919505
77.2 3159 77 orthogroup 1 22 TNL TNL 0 0 0 complex 0.00779380934763843 0.933333333333333 0.00779380934763842 0.927866591577038 42 0.220623500903507 1.25999966997147 1.10585332603122 2.06548266611536 0.481606537119793
77.3 3333 77 orthogroup 1 29 TNL TNL 0 0 0 complex 0.00164853280580284 0.333333333333333 0.00164853280580284 -1.33698116636473 5 0.372677996249965 -1.04731006393236 -1.36824923045537 2.59263062541669 0.334534950343774
7.8 2910 7 orthogroup 1 13 CNL CNL 0 0 0 complex 0.00324976787372331 1 0.00324976787372331 0.673839616718867 6 0.21650635094611 0.939157126003059 0.673839616718867 -1.01239571897956 1
78.1 3882 78 orthogroup 1 57 TNL TNL 56 0 0 none 0.0465623296737522 1 0.0465623296737522 1.16312663292483 329 0.215075275738134 1.51210781515797 1.16312663292483 3.4940387716389 1
7.9 2715 7 orthogroup 1 5 CNL CNL 0 0 0 complex 0.0344827586206897 0.833333333333333 0.0344827586206897 -0.0288093780095538 182 0.295415908696906 0.488109631945038 -0.0288093780095528 6.84569040817607 0.0581450203843914
79.1 3927 79 orthogroup 1 57 TNL TNL 0 0 0 none 0.02389108476065 1 0.02389108476065 0.682213319054494 104 0.192173029774683 0.953788945031246 0.682213319054493 1.629825681868 1
80.1 3756 80 orthogroup 1 56 TNL TNL 54 0 0 none 0.11128841607565 1 0.11128841607565 -0.850019395523633 626 0.409435126932149 -0.214318728774146 -0.85001939552363 3.95126775095613 1
81.1 3093 81 orthogroup 1 56 TNL TNL 0 53 0 none 0.00191116383287202 1 0.00191116383287202 -0.15359764751211 9 0.162235328406808 0.327849257655765 -0.153597647512109 -0.568369383007265 1
8.2 2583 8 orthogroup 1 14 CNL CNL 0 0 0 complex 0.00772946859903382 1 0.00772946859903382 -1.02587284932871 54 0.152077519760354 -0.606372637483716 -1.02587284932871 0.652529386135341 1
82.1 3660 82 orthogroup 1 55 TNL TNL 23 0 0 none 0.0362925739810162 1 0.0362925739810162 -0.425127882956889 207 0.260609749147828 0.14925051131028 -0.425127882956887 2.87658816185099 1
8.3 2568 8 orthogroup 1 13 CNL CNL 0 0 0 complex 0.0897033158813264 1 0.0897033158813264 0.0417838165264304 213 0.168502093584414 0.370700030511684 0.0417838165264301 2.29626074154419 1
83.1 2673 83 orthogroup 1 60 CNL CNL 0 0 0 none 0.0342417889587701 1 0.0342417889587701 -0.916399886967154 348 0.246153021408379 -0.506168558598536 -0.916399886967155 2.66409028008139 1
8.4 2613 8 orthogroup 1 41 CNL CNL 0 1 0 complex 0.00577557755775578 0.833333333333333 0.00577557755775578 -0.817336480377384 7 0.292334027566873 -0.19901541634037 -0.817336480377383 0.961328546425037 0.733488733488733
84.1 3837 84 orthogroup 1 58 TNL TNL 54 2 0 none 0.00281363786825554 0.833333333333333 0.00281363786825554 -0.850567233963699 17 0.399772859384358 -0.218852715296254 -0.850567233963698 2.35412333225452 0.464639860520867
85.1 3225 85 orthogroup 1 56 TNL TNL 0 47 0 none 0.00151202749140893 0.9 0.00151202749140893 -0.561987124548503 5 0.161245154965971 -0.208050069252555 -0.561987124548504 -0.84824403408241 0.94593746307456
8.6 2631 8 orthogroup 1 16 CNL CNL 0 0 0 complex 0.0265966754155731 0.7 0.0265966754155731 -1.17939066298711 75 0.376226881903283 -0.746405996943678 -1.17939066298711 6.62812528306839 0.028992580735488
86.1 1125 86 orthogroup 1 60 TNL TN 0 0 0 none 0 0 0 NA 0 NA NA NA NA NA
87.1 1233 87 orthogroup 1 58 TNL T 0 0 0 none 0.0208835341365462 0.7 0.0208835341365462 -1.25277872964644 39 0.37488547451276 -0.81235699597779 -1.25277872964644 4.87881624268072 0.0875186664426573
88.1 3813 88 orthogroup 1 54 TNL TNL 22 1 0 none 0.0625 1 0.0625 1.60793876832016 129 0.272825269699842 1.80112404460608 1.60793876832016 1.96843818218719 1
89.1 3561 89 orthogroup 1 57 TNL TNL 0 0 0 none 0.0146043023485297 1 0.0146043023485297 NA 74 0.242072591757557 NA NA 2.78656467609575 1
90.1 3648 90 orthogroup 1 55 TNL TNL 0 0 0 none 0.0642870850124736 1 0.0642870850124736 -0.772783163128908 221 0.396016653060871 -0.148376548263138 -0.772783163128908 2.90739528262597 1
9.1 2556 9 orthogroup 1 27 NL N 0 0 0 complex 0.0315057741899316 0.833333333333333 0.0315057741899316 0.106215470560006 170 0.201438979439244 0.603331971265641 0.106215470560006 6.73787192466316 0.0613131691748472
91.1 4041 91 orthogroup 1 58 TNL TNL 23 16 0 none 0.0859342488555972 1 0.0859342488555972 NA 413 0.462844961568346 NA NA 4.51695181532048 1
92.1 3852 92 orthogroup 1 56 TNL TNL 0 0 0 complex 0.00668276972624799 1 0.00668276972624799 -0.253368038463298 26 0.0857034740841086 0.279338118702625 -0.253368038463298 0.706263906174107 1
9.3 2550 9 orthogroup 1 4 NL N 0 0 0 complex 0.0476586311997783 1 0.0476586311997783 0.0111011843428282 210 0.105116044046803 0.522807511315286 0.0111011843428279 2.93433314020823 1
93.1 1137 93 orthogroup 1 24 NL N 0 0 0 simple 0.103414497621047 1 0.103414497621047 -0.00902743955867408 226 0.156697899858677 0.505818819723207 -0.00902743955867367 3.00693874638057 1
9.4 2571 9 orthogroup 1 29 CNL CN 0 0 0 complex 0.00354886659234485 0.933333333333333 0.00354886659234485 -0.920762036519967 34 0.276013040941373 -0.600094548835493 -0.882043954851342 1.21845427937541 0.645643844634531
94.1 4155 94 orthogroup 1 55 NL NLX 54 0 55 none 0.00205761316872428 0.5 0.00205761316872428 -0.709896167879475 2 0.433012701892219 -0.151066890532825 -0.709896167879472 1.09861228866811 0.708333333333333
9.5 2658 9 orthogroup 1 29 NL N 0 0 0 complex 0.00297619047619048 1 0.00297619047619048 0.483041945134648 14 0.220157642963178 0.861985057650365 0.483041945134648 0.0687138925480517 1
95.1 1407 95 orthogroup 1 58 TNL TX 0 0 43 none 0.00144596651445967 0.9 0.00144596651445967 -0.0733949047665474 8 0.223955910839611 0.23058617589019 -0.0733949047665474 0.0512542610986555 0.858791239749658
96.1 3741 96 orthogroup 1 54 TNL TNL 43 5 0 none 0.00446428571428571 0.928571428571429 0.00446428571428571 -1.39240734106645 32 0.133950658520994 -1.29793917846696 -1.48361459618888 0.735791882208873 0.653797628666506
97.1 2571 97 orthogroup 1 56 CNL CNL 0 0 0 none 0.00213162803090861 1 0.00213162803090861 NA 8 0.212459146399699 NA NA 0.457581109247178 1
98.1 1911 98 orthogroup 1 58 TNL T 0 0 0 none 0.0278955800584299 0.857142857142857 0.0278955800584299 -1.73698950954111 343 0.330510966790159 -1.58476705625777 -1.84629173394263 7.36065788117096 0.0152312021191997
99.1 3975 99 orthogroup 1 21 TNL TNL 0 0 0 simple 0.0025148605395519 0.861111111111111 0.0025148605395519 -0.68913834500995 4 0.142318760638328 -0.261541705869918 -0.264178628281709 -1.99456295373827 0.973339501223096
99.2 4041 99 orthogroup 1 34 TNL TNL 0 0 0 simple 0.0311901673769378 1 0.0311901673769378 -0.153997774416938 363 0.139107741530328 0.0756426541749534 -0.129807607211277 1.86951091985337 1
